id,brand,model,sub_category,status,http_code,detail,link
53,FNIRSI,SAG-55,hotair,ok,200,https://www.aliexpress.com/item/1005009123694426.html?aff_fcid=b77affe37b9c4b4db55479edab34ae05-1786926669992-03992-_c2JcaBfd&tt=CPS_NORMAL&aff_fsk=_c2JcaBfd&aff_platform=shareComponent-detail&sk=_c2JcaBfd&aff_trace_key=b77affe37b9c4b4db55479edab34ae05-1786926669992-03992-_c2JcaBfd&terminal_id=56d1aa4b55b4447fabfd7c7aa18b3da1&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c2JcaBfd
54,AIFEN,868D,hotair,ok,200,https://www.aliexpress.com/item/1005003303060702.html?aff_fcid=9612d6dd5e084df4802d1541fe72be36-1786926670004-03454-_c4bjRl2T&tt=CPS_NORMAL&aff_fsk=_c4bjRl2T&aff_platform=shareComponent-detail&sk=_c4bjRl2T&aff_trace_key=9612d6dd5e084df4802d1541fe72be36-1786926670004-03454-_c4bjRl2T&terminal_id=b5190dbc4322464fbca6e9de2c76f6a0&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4bjRl2T
55,LUOWEI,HG-01,hotair,ok,200,https://www.aliexpress.com/item/1005008748838656.html?aff_fcid=4d2a561c25f34b66b00199f05c01cb83-1786926670025-01422-_c3safEs3&tt=CPS_NORMAL&aff_fsk=_c3safEs3&aff_platform=shareComponent-detail&sk=_c3safEs3&aff_trace_key=4d2a561c25f34b66b00199f05c01cb83-1786926670025-01422-_c3safEs3&terminal_id=69f504df44054e779bb55d919f2b31e8&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3safEs3
56,SUGON,2020D,hotair,ok,200,https://www.aliexpress.com/item/1005010057495672.html?aff_fcid=660982e7861f4243b6a2134a4f0fa26a-1786926670038-05167-_c3KWbJ35&tt=CPS_NORMAL&aff_fsk=_c3KWbJ35&aff_platform=shareComponent-detail&sk=_c3KWbJ35&aff_trace_key=660982e7861f4243b6a2134a4f0fa26a-1786926670038-05167-_c3KWbJ35&terminal_id=e1cefcc59ee74af9a47100ada88786dd&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3KWbJ35
57,RF4,RF-H2,hotair,ok,200,https://www.aliexpress.com/item/1005009319984244.html?aff_fcid=9c21f6ab6e2f4a43af45600a68aef7a0-1786926670079-03971-_c41Punuf&tt=CPS_NORMAL&aff_fsk=_c41Punuf&aff_platform=shareComponent-detail&sk=_c41Punuf&aff_trace_key=9c21f6ab6e2f4a43af45600a68aef7a0-1786926670079-03971-_c41Punuf&terminal_id=df415227c5394c26b8f8b1f113f98e4e&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c41Punuf
58,QUICK,2008 PRO,hotair,ok,200,https://www.aliexpress.com/item/1005011629076956.html?aff_fcid=a3b7bbd0ab5f47a88ea17180ff5c1960-1786926670195-05781-_c44oS9Gf&tt=CPS_NORMAL&aff_fsk=_c44oS9Gf&aff_platform=shareComponent-detail&sk=_c44oS9Gf&aff_trace_key=a3b7bbd0ab5f47a88ea17180ff5c1960-1786926670195-05781-_c44oS9Gf&terminal_id=50006ca552f44dbdb70e5b493f0a1d16&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c44oS9Gf
59,FORWARD,FW-HA01,hotair,ok,200,https://www.aliexpress.com/item/1005009955665506.html?aff_fcid=0cec372c69c247f9ac8d5d94ddec4579-1786926670193-04840-_c3oX36mX&tt=CPS_NORMAL&aff_fsk=_c3oX36mX&aff_platform=shareComponent-detail&sk=_c3oX36mX&aff_trace_key=0cec372c69c247f9ac8d5d94ddec4579-1786926670193-04840-_c3oX36mX&terminal_id=2c0cb0cf24dc46048c1049f1c9364625&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3oX36mX
60,YCS,NO.1,hotair,ok,200,https://www.aliexpress.com/item/1005009262381839.html?aff_fcid=01b06be87ae64215ab3d802628168739-1786926670334-02691-_c4ptRgLt&tt=CPS_NORMAL&aff_fsk=_c4ptRgLt&aff_platform=shareComponent-detail&sk=_c4ptRgLt&aff_trace_key=01b06be87ae64215ab3d802628168739-1786926670334-02691-_c4ptRgLt&terminal_id=804282948a1e4001b6cf262e04eccc57&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4ptRgLt
61,MECHANIC,AIRNOVA,hotair,ok,200,https://www.aliexpress.com/item/1005009841162163.html?aff_fcid=23f9b901740f4e2393f126f5dcd03253-1786926670228-01982-_c35IqzxN&tt=CPS_NORMAL&aff_fsk=_c35IqzxN&aff_platform=shareComponent-detail&sk=_c35IqzxN&aff_trace_key=23f9b901740f4e2393f126f5dcd03253-1786926670228-01982-_c35IqzxN&terminal_id=3f93d2e17fca400687fbc8667d2623d4&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c35IqzxN
62,ATTEN,ST-862D,hotair,ok,200,https://pt.aliexpress.com/item/1005011828478330.html?aff_fcid=43d60c8048ca4fdb86dd760a2aaca08c-1786926670357-05010-_c3qdrHyr&tt=CPS_NORMAL&aff_fsk=_c3qdrHyr&aff_platform=shareComponent-detail&sk=_c3qdrHyr&aff_trace_key=43d60c8048ca4fdb86dd760a2aaca08c-1786926670357-05010-_c3qdrHyr&terminal_id=86af856b86a540478a7bd39fcaa9fdc3&afSmartRedirect=y&gatewayAdapt=glo2bra,https://s.click.aliexpress.com/e/_c3qdrHyr
63,SUGON,8610DX-PRO,hotair,ok,200,https://www.aliexpress.com/item/1005008118153244.html?aff_fcid=e8c06fc165b64432a0f354125f9e82ba-1786926670277-06806-_c4ctstL9&tt=CPS_NORMAL&aff_fsk=_c4ctstL9&aff_platform=shareComponent-detail&sk=_c4ctstL9&aff_trace_key=e8c06fc165b64432a0f354125f9e82ba-1786926670277-06806-_c4ctstL9&terminal_id=7dacc3d31e9246869eb6782b0351fc11&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4ctstL9
64,QUICK,861DW,hotair,ok,200,https://pt.aliexpress.com/item/1005007767157623.html?aff_fcid=ab41a650a65d4dd9b28880e283f33846-1786926670283-00573-_c3LiIvmj&tt=CPS_NORMAL&aff_fsk=_c3LiIvmj&aff_platform=shareComponent-detail&sk=_c3LiIvmj&aff_trace_key=ab41a650a65d4dd9b28880e283f33846-1786926670283-00573-_c3LiIvmj&terminal_id=68587d92de484580a5337019cde577b1&afSmartRedirect=y&gatewayAdapt=glo2bra,https://s.click.aliexpress.com/e/_c3LiIvmj
65,AIFEN,F5PRO,hotair,ok,200,https://www.aliexpress.com/item/1005009004991298.html?aff_fcid=9dbf84801a3d48b788255ac33d891d16-1786926670298-01829-_c45u11rN&tt=CPS_NORMAL&aff_fsk=_c45u11rN&aff_platform=shareComponent-detail&sk=_c45u11rN&aff_trace_key=9dbf84801a3d48b788255ac33d891d16-1786926670298-01829-_c45u11rN&terminal_id=f2a06869c65c47dfa540c670d664a815&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c45u11rN
66,Aixun,H310D,hotair,ok,200,https://www.aliexpress.com/item/1005006691285493.html?aff_fcid=75ee280fcb1d4246820cdc01fefd0059-1786926670337-04649-_c3tSWdpZ&tt=CPS_NORMAL&aff_fsk=_c3tSWdpZ&aff_platform=shareComponent-detail&sk=_c3tSWdpZ&aff_trace_key=75ee280fcb1d4246820cdc01fefd0059-1786926670337-04649-_c3tSWdpZ&terminal_id=9c9aa1815ade4366949d703c329122ec&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3tSWdpZ
67,YCS,R1 Pro,hotair,ok,200,https://www.aliexpress.com/item/1005009365468585.html?aff_fcid=f37840e017134946aab7e14da58d495e-1786926670361-05384-_c4X1CZwx&tt=CPS_NORMAL&aff_fsk=_c4X1CZwx&aff_platform=shareComponent-detail&sk=_c4X1CZwx&aff_trace_key=f37840e017134946aab7e14da58d495e-1786926670361-05384-_c4X1CZwx&terminal_id=29a072f8b3444b699e2f5fce33f5abd1&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4X1CZwx
68,Aixun,H312,hotair,ok,200,https://www.aliexpress.com/item/1005006375306978.html?aff_fcid=ea853f99924047efbb822b5ffb3bc7ce-1786926670446-03426-_c3D2rUvd&tt=CPS_NORMAL&aff_fsk=_c3D2rUvd&aff_platform=shareComponent-detail&sk=_c3D2rUvd&aff_trace_key=ea853f99924047efbb822b5ffb3bc7ce-1786926670446-03426-_c3D2rUvd&terminal_id=9afb3a6c55a04823aeb0b3b1a2bd5c4b&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3D2rUvd
69,SUGON,8620DX PRO,hotair,ok,200,https://www.aliexpress.com/item/1005001962783329.html?aff_fcid=42c140955a9b44df92056e299d03f537-1786926670450-01764-_c3881eLh&tt=CPS_NORMAL&aff_fsk=_c3881eLh&aff_platform=shareComponent-detail&sk=_c3881eLh&aff_trace_key=42c140955a9b44df92056e299d03f537-1786926670450-01764-_c3881eLh&terminal_id=6851d1d5e6674aa98e64de0d5531ff7f&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3881eLh
70,SUGON,8650Pro,hotair,ok,200,https://www.aliexpress.com/item/1005008004969325.html?aff_fcid=100c43d05ca746c5ba22bfdd1b2a61ab-1786926670541-00313-_c30acTNv&tt=CPS_NORMAL&aff_fsk=_c30acTNv&aff_platform=shareComponent-detail&sk=_c30acTNv&aff_trace_key=100c43d05ca746c5ba22bfdd1b2a61ab-1786926670541-00313-_c30acTNv&terminal_id=4eb862e549f444b58b63ded58383c229&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c30acTNv
71,QUICK,861 Pro,hotair,ok,200,https://www.aliexpress.com/item/1005006881880232.html?aff_fcid=cf16bc51d189404bbdb29c01e8a49856-1786926670579-00636-_c3lAlY7Z&tt=CPS_NORMAL&aff_fsk=_c3lAlY7Z&aff_platform=shareComponent-detail&sk=_c3lAlY7Z&aff_trace_key=cf16bc51d189404bbdb29c01e8a49856-1786926670579-00636-_c3lAlY7Z&terminal_id=dd45531f30364f2b843e8c578ace2047&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3lAlY7Z
72,YCS,R1 Ultra,hotair,ok,200,https://www.aliexpress.com/item/1005008931566600.html?aff_fcid=4a9b4ac91497449697867748ba0e36e3-1786926670574-04236-_c3Z5jrFl&tt=CPS_NORMAL&aff_fsk=_c3Z5jrFl&aff_platform=shareComponent-detail&sk=_c3Z5jrFl&aff_trace_key=4a9b4ac91497449697867748ba0e36e3-1786926670574-04236-_c3Z5jrFl&terminal_id=acb09954acdc400a81a16c51e0e55477&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3Z5jrFl
73,Aixun,H314,hotair,ok,200,https://www.aliexpress.com/item/1005008875512566.html?aff_fcid=44f8957b1f7b4b4e9aaac3d3cd60e93d-1786926670605-00350-_c37wizAb&tt=CPS_NORMAL&aff_fsk=_c37wizAb&aff_platform=shareComponent-detail&sk=_c37wizAb&aff_trace_key=44f8957b1f7b4b4e9aaac3d3cd60e93d-1786926670605-00350-_c37wizAb&terminal_id=e5d8c310a0a643cc828ebe613c577fbe&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c37wizAb
74,AiXun,H414D,hotair,dead,200,not a product page → https://best.aliexpress.com/?commercial_type=bestPage&hc_1214_tag=ByAffPage&aff_fcid=4118b6f13b564fa488efdd7c635da8e3-1786926670862-09378-_pz9sEiR&aff_fsk=_pz9sEiR&aff_platform=portals-promotion&sk=_pz9sEiR&aff_trace_key=4118b6f13b564fa488efdd7c635da8e3-1786926670862-09378-_pz9sEiR&terminal_id=9ecc2bc598ca4be49e366e25248c35dd,https://s.click.aliexpress.com/e/_c3sFAGW
75,JBC,C245,tips,ok,200,https://www.aliexpress.com/item/1005006439170578.html?aff_fcid=77c014c24f944a86b94aac9b483cc970-1786926670653-04412-_c3vtdVrd&tt=CPS_NORMAL&aff_fsk=_c3vtdVrd&aff_platform=shareComponent-detail&sk=_c3vtdVrd&aff_trace_key=77c014c24f944a86b94aac9b483cc970-1786926670653-04412-_c3vtdVrd&terminal_id=3bbe672316ab415294d43c84c7f9b25e&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3vtdVrd
76,QUICKO,C245,tips,ok,200,https://www.aliexpress.com/item/1005012543425301.html?aff_fcid=21eb46ab820742839b632356febc34d8-1786926670713-00270-_c44dyQjh&tt=CPS_NORMAL&aff_fsk=_c44dyQjh&aff_platform=shareComponent-detail&sk=_c44dyQjh&aff_trace_key=21eb46ab820742839b632356febc34d8-1786926670713-00270-_c44dyQjh&terminal_id=16a62805f6614777bad128a3e162d09c&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c44dyQjh
77,YIHUA,982-I C245,station,ok,200,https://www.aliexpress.com/item/1005005184458057.html?aff_fcid=6c3c63c4b2c447b9a29d1c670826d4e9-1786926670722-09267-_c3loDd8P&tt=CPS_NORMAL&aff_fsk=_c3loDd8P&aff_platform=shareComponent-detail&sk=_c3loDd8P&aff_trace_key=6c3c63c4b2c447b9a29d1c670826d4e9-1786926670722-09267-_c3loDd8P&terminal_id=bf870788edcc4c1a8a0bf77049053a0e&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3loDd8P
78,YIHUA,982-I C210,station,ok,200,https://www.aliexpress.com/item/1005005184458057.html?aff_fcid=9ccd3a492bc248ac921d2983b5e031ef-1786926670779-03852-_c3loDd8P&tt=CPS_NORMAL&aff_fsk=_c3loDd8P&aff_platform=shareComponent-detail&sk=_c3loDd8P&aff_trace_key=9ccd3a492bc248ac921d2983b5e031ef-1786926670779-03852-_c3loDd8P&terminal_id=5c187fc830874d0b88dda7e28930e4f0&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3loDd8P
79,GEEBOON,C245,tips,ok,200,https://www.aliexpress.com/item/1005012084166763.html?aff_fcid=98ba72e07f4c4cdda27152b7d22119d1-1786926670794-03543-_c3bVqk9z&tt=CPS_NORMAL&aff_fsk=_c3bVqk9z&aff_platform=shareComponent-detail&sk=_c3bVqk9z&aff_trace_key=98ba72e07f4c4cdda27152b7d22119d1-1786926670794-03543-_c3bVqk9z&terminal_id=92bfa4dd6db34aecbdd081cdc9d8330d&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3bVqk9z
80,YIHUA,8786D,combo,ok,200,https://pt.aliexpress.com/item/1005007523366749.html?aff_fcid=7c86fac59ec04e4b94afe3623c1f3702-1786926670807-06148-_c3QTwgbv&tt=CPS_NORMAL&aff_fsk=_c3QTwgbv&aff_platform=shareComponent-detail&sk=_c3QTwgbv&aff_trace_key=7c86fac59ec04e4b94afe3623c1f3702-1786926670807-06148-_c3QTwgbv&terminal_id=f0a33e1e67d546c28817ceebbabdb77a&afSmartRedirect=y&gatewayAdapt=glo2bra,https://s.click.aliexpress.com/e/_c3QTwgbv
81,YIHUA,938BD-II,combo,ok,200,https://www.aliexpress.com/item/1005006854295710.html?aff_fcid=2f18be451296467bad9035050b837fab-1786926670830-03475-_c4OW37cX&tt=CPS_NORMAL&aff_fsk=_c4OW37cX&aff_platform=shareComponent-detail&sk=_c4OW37cX&aff_trace_key=2f18be451296467bad9035050b837fab-1786926670830-03475-_c4OW37cX&terminal_id=10a9da3855f645f7a5f9b96266a889e0&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4OW37cX
82,unbranded,8898,combo,ok,200,https://pt.aliexpress.com/item/1005008460077088.html?aff_fcid=5652900b9420465b8acbdd898081ce7f-1786926670871-04773-_c4N5k6fv&tt=CPS_NORMAL&aff_fsk=_c4N5k6fv&aff_platform=shareComponent-detail&sk=_c4N5k6fv&aff_trace_key=5652900b9420465b8acbdd898081ce7f-1786926670871-04773-_c4N5k6fv&terminal_id=a764c3c1d19b43ddb81506bfb91672a8&afSmartRedirect=y&gatewayAdapt=glo2bra,https://s.click.aliexpress.com/e/_c4N5k6fv
83,unbranded,8586,combo,ok,200,https://pt.aliexpress.com/item/1005012204041709.html?aff_fcid=c87839cec666496a8b2325523535b90f-1786926670894-07342-_c3U3b7YP&tt=CPS_NORMAL&aff_fsk=_c3U3b7YP&aff_platform=shareComponent-detail&sk=_c3U3b7YP&aff_trace_key=c87839cec666496a8b2325523535b90f-1786926670894-07342-_c3U3b7YP&terminal_id=e466b417c06a40a6b0ac42d16ccc6116&afSmartRedirect=y&gatewayAdapt=glo2bra,https://s.click.aliexpress.com/e/_c3U3b7YP
84,JCB,8898,combo,ok,200,https://www.aliexpress.com/item/4000978937031.html?aff_fcid=2e880ab4a6474f5bb705d08d0a1e033f-1786926670928-07106-_c35IMBJd&tt=CPS_NORMAL&aff_fsk=_c35IMBJd&aff_platform=shareComponent-detail&sk=_c35IMBJd&aff_trace_key=2e880ab4a6474f5bb705d08d0a1e033f-1786926670928-07106-_c35IMBJd&terminal_id=1a3d45d3fa7b4482832774ae946e6464&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c35IMBJd
85,JCB,8586D,combo,ok,200,https://www.aliexpress.com/item/1005006472388207.html?aff_fcid=04595672738d451da7cc66c23515f72c-1786926670976-02349-_c4KUhtw7&tt=CPS_NORMAL&aff_fsk=_c4KUhtw7&aff_platform=shareComponent-detail&sk=_c4KUhtw7&aff_trace_key=04595672738d451da7cc66c23515f72c-1786926670976-02349-_c4KUhtw7&terminal_id=88564c20187242b7ae55a7df9c436d12&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4KUhtw7
86,Fengshengxin,,wick,ok,200,https://www.aliexpress.com/item/33049289045.html?aff_fcid=ba62c062b1a649e08933e817c92d9dc2-1786926671022-00754-_c45pxScx&tt=CPS_NORMAL&aff_fsk=_c45pxScx&aff_platform=shareComponent-detail&sk=_c45pxScx&aff_trace_key=ba62c062b1a649e08933e817c92d9dc2-1786926671022-00754-_c45pxScx&terminal_id=0eba5e7cd5214d93b37ee4c6e0c1d5eb&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c45pxScx
87,MECHANIC,DW50,wick,ok,200,https://www.aliexpress.com/item/1005008582757504.html?aff_fcid=7f62d3f93005494b8c013f04a7d5cbda-1786926671027-07947-_c3kggOPt&tt=CPS_NORMAL&aff_fsk=_c3kggOPt&aff_platform=shareComponent-detail&sk=_c3kggOPt&aff_trace_key=7f62d3f93005494b8c013f04a7d5cbda-1786926671027-07947-_c3kggOPt&terminal_id=5852220bf24a45f7ab6724f1e9592d71&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3kggOPt
88,YCS,2015,wick,ok,200,https://www.aliexpress.com/item/1005008653138529.html?aff_fcid=50aa3c7c2ccd4cfe913ce010b556b4a6-1786926671073-08370-_c4P3ybaL&tt=CPS_NORMAL&aff_fsk=_c4P3ybaL&aff_platform=shareComponent-detail&sk=_c4P3ybaL&aff_trace_key=50aa3c7c2ccd4cfe913ce010b556b4a6-1786926671073-08370-_c4P3ybaL&terminal_id=c2017ac0eaf4418d88bf07697deafd70&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4P3ybaL
89,2UUL,DW21,wick,ok,200,https://www.aliexpress.com/item/1005009194215381.html?aff_fcid=7a88f420aa7a494abd9cc29e28534ec3-1786926671098-08247-_c3vjdn4r&tt=CPS_NORMAL&aff_fsk=_c3vjdn4r&aff_platform=shareComponent-detail&sk=_c3vjdn4r&aff_trace_key=7a88f420aa7a494abd9cc29e28534ec3-1786926671098-08247-_c3vjdn4r&terminal_id=9dfdc441387f47c38b79feb7675bca3b&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3vjdn4r
90,2UUL,DW16,wick,ok,200,https://www.aliexpress.com/item/1005012529288732.html?aff_fcid=13a45e62098f470ca7b95460d24582d2-1786926671186-08054-_c3yTd5pt&tt=CPS_NORMAL&aff_fsk=_c3yTd5pt&aff_platform=shareComponent-detail&sk=_c3yTd5pt&aff_trace_key=13a45e62098f470ca7b95460d24582d2-1786926671186-08054-_c3yTd5pt&terminal_id=0f4e8ec890444dda9b50f5fa29549784&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3yTd5pt
91,RELIFE,,wick,ok,200,https://www.aliexpress.com/item/1005006974556006.html?aff_fcid=64d92c3bac9149c3acf8f458fc10924f-1786926671259-01104-_c3nPOH6j&tt=CPS_NORMAL&aff_fsk=_c3nPOH6j&aff_platform=shareComponent-detail&sk=_c3nPOH6j&aff_trace_key=64d92c3bac9149c3acf8f458fc10924f-1786926671259-01104-_c3nPOH6j&terminal_id=ceb2ebbc4c534bb1b39736045d8b2a99&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3nPOH6j
92,OSS,C245,tips,ok,200,https://www.aliexpress.com/item/1005007295396179.html?aff_fcid=b471da1479b24919a3bf160abbe6e651-1786926671264-02386-_c3Xz1bNt&tt=CPS_NORMAL&aff_fsk=_c3Xz1bNt&aff_platform=shareComponent-detail&sk=_c3Xz1bNt&aff_trace_key=b471da1479b24919a3bf160abbe6e651-1786926671264-02386-_c3Xz1bNt&terminal_id=c2de25fa984147fb9a3629ac8149e4d7&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3Xz1bNt
93,OSS,C210,tips,ok,200,https://www.aliexpress.com/item/1005007295396179.html?aff_fcid=82d0f265cc334c20a8226731d95aa239-1786926671291-07521-_c3Xz1bNt&tt=CPS_NORMAL&aff_fsk=_c3Xz1bNt&aff_platform=shareComponent-detail&sk=_c3Xz1bNt&aff_trace_key=82d0f265cc334c20a8226731d95aa239-1786926671291-07521-_c3Xz1bNt&terminal_id=e932fa8b4c554e2397aca15ef029102e&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3Xz1bNt
94,OSS,C115,tips,ok,200,https://www.aliexpress.com/item/1005007295396179.html?aff_fcid=546e8b92f57943b4b5144ca2d403e21a-1786926671304-06119-_c3Xz1bNt&tt=CPS_NORMAL&aff_fsk=_c3Xz1bNt&aff_platform=shareComponent-detail&sk=_c3Xz1bNt&aff_trace_key=546e8b92f57943b4b5144ca2d403e21a-1786926671304-06119-_c3Xz1bNt&terminal_id=3497fcda80004066aaac0d8150edcb28&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3Xz1bNt
95,SIKO,C245,tips,ok,200,https://www.aliexpress.com/item/1005012618114682.html?aff_fcid=e47478e2e0af4f1d9fee52e0349ae7f5-1786926671353-03507-_c4toTswP&tt=CPS_NORMAL&aff_fsk=_c4toTswP&aff_platform=shareComponent-detail&sk=_c4toTswP&aff_trace_key=e47478e2e0af4f1d9fee52e0349ae7f5-1786926671353-03507-_c4toTswP&terminal_id=7825d315e62c4e70a43903b297d776b8&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4toTswP
96,SIKO,C210,tips,ok,200,https://www.aliexpress.com/item/1005012618114682.html?aff_fcid=6daa2ce8835248899a1ed84d6d242b66-1786926671350-02316-_c4toTswP&tt=CPS_NORMAL&aff_fsk=_c4toTswP&aff_platform=shareComponent-detail&sk=_c4toTswP&aff_trace_key=6daa2ce8835248899a1ed84d6d242b66-1786926671350-02316-_c4toTswP&terminal_id=5b6c17c80c334cfd8987b1040d07e986&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4toTswP
97,KAISI,C245,tips,ok,200,https://www.aliexpress.com/item/1005011746734087.html?aff_fcid=475e7aedb35e4e5197c0d5194fabe593-1786926671362-09495-_c3G5WWUT&tt=CPS_NORMAL&aff_fsk=_c3G5WWUT&aff_platform=shareComponent-detail&sk=_c3G5WWUT&aff_trace_key=475e7aedb35e4e5197c0d5194fabe593-1786926671362-09495-_c3G5WWUT&terminal_id=1094179898b64758aec730c47dea8d68&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3G5WWUT
98,KAISI,C210,tips,ok,200,https://www.aliexpress.com/item/1005011746734087.html?aff_fcid=10ced991ebd144168a8ddcdeb357749e-1786926671398-05238-_c3G5WWUT&tt=CPS_NORMAL&aff_fsk=_c3G5WWUT&aff_platform=shareComponent-detail&sk=_c3G5WWUT&aff_trace_key=10ced991ebd144168a8ddcdeb357749e-1786926671398-05238-_c3G5WWUT&terminal_id=f8d2cd09e35f424983380026fb1e3a0c&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3G5WWUT
99,KAISI,C115,tips,ok,200,https://www.aliexpress.com/item/1005011746734087.html?aff_fcid=0b4f80a05e46474f8e8a5c1b3247f813-1786926671468-07582-_c3G5WWUT&tt=CPS_NORMAL&aff_fsk=_c3G5WWUT&aff_platform=shareComponent-detail&sk=_c3G5WWUT&aff_trace_key=0b4f80a05e46474f8e8a5c1b3247f813-1786926671468-07582-_c3G5WWUT&terminal_id=cc1d3c03dcd5445daa0e66ad93323425&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3G5WWUT
100,GEEBOON,C210,tips,ok,200,https://www.aliexpress.com/item/1005007578686207.html?aff_fcid=4bcdbc691ff94965b89e77591fb2badd-1786926671514-08371-_c3sbZwyL&tt=CPS_NORMAL&aff_fsk=_c3sbZwyL&aff_platform=shareComponent-detail&sk=_c3sbZwyL&aff_trace_key=4bcdbc691ff94965b89e77591fb2badd-1786926671514-08371-_c3sbZwyL&terminal_id=7bbb32f002394874bf57f4cab9ba19f9&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3sbZwyL
101,GEEBOON,C115,tips,ok,200,https://www.aliexpress.com/item/1005007578686207.html?aff_fcid=158ce22a4d6946db91c5daf72704df18-1786926671565-09719-_c3sbZwyL&tt=CPS_NORMAL&aff_fsk=_c3sbZwyL&aff_platform=shareComponent-detail&sk=_c3sbZwyL&aff_trace_key=158ce22a4d6946db91c5daf72704df18-1786926671565-09719-_c3sbZwyL&terminal_id=6c53141ce67e41cb9443212e5aa4cf9c&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3sbZwyL
102,MECHANIC,C210,tips,ok,200,https://www.aliexpress.com/item/1005007487125703.html?aff_fcid=796798db7e004f19b8e8c116a08283c0-1786926671573-07657-_c4SV5Cjp&tt=CPS_NORMAL&aff_fsk=_c4SV5Cjp&aff_platform=shareComponent-detail&sk=_c4SV5Cjp&aff_trace_key=796798db7e004f19b8e8c116a08283c0-1786926671573-07657-_c4SV5Cjp&terminal_id=d4a9061207e44fef83a6e23efd466e80&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4SV5Cjp
103,MAGMA,C210,tips,ok,200,https://www.aliexpress.com/item/1005010196327142.html?aff_fcid=bcd452decee6477e832a8bdb2ae9b834-1786926671614-06593-_c4404b1D&tt=CPS_NORMAL&aff_fsk=_c4404b1D&aff_platform=shareComponent-detail&sk=_c4404b1D&aff_trace_key=bcd452decee6477e832a8bdb2ae9b834-1786926671614-06593-_c4404b1D&terminal_id=3a87c9b6373c44299f3ee59edcfbcbf7&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4404b1D
104,MAGMA,C115,tips,ok,200,https://www.aliexpress.com/item/1005010196327142.html?aff_fcid=74174a5723cf4de8a4f075df4fe3f38a-1786926671656-04691-_c4404b1D&tt=CPS_NORMAL&aff_fsk=_c4404b1D&aff_platform=shareComponent-detail&sk=_c4404b1D&aff_trace_key=74174a5723cf4de8a4f075df4fe3f38a-1786926671656-04691-_c4404b1D&terminal_id=03eee966dc00469f959685537e540fde&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4404b1D
105,unbranded,T12,tips,ok,200,https://www.aliexpress.com/item/1005012733555558.html?aff_fcid=35750a31776a4b3780998e99676fc4b0-1786926671659-09906-_c45F9w6J&tt=CPS_NORMAL&aff_fsk=_c45F9w6J&aff_platform=shareComponent-detail&sk=_c45F9w6J&aff_trace_key=35750a31776a4b3780998e99676fc4b0-1786926671659-09906-_c45F9w6J&terminal_id=6c3f590408764f27b1efb5a892939b52&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c45F9w6J
